"cov","out","day","data_type","lwr","pe","upr"
"Democrats in Congress","General Public",44,"Effect of a one time 10 percentage point attention increase at day 0",0.815998090528298,1.32620935920378,1.67604141139115
"Democrats in Congress","General Public",44,"Effect of a structural 10 percentage point attention increase at day 0",1.72533118745793,2.8010279849602,3.5281642180524
"Democrats in Congress","General Public",45,"Effect of a one time 10 percentage point attention increase at day 0",0.822818159644151,1.33626021002195,1.68634939442742
"Democrats in Congress","General Public",45,"Effect of a structural 10 percentage point attention increase at day 0",1.73738290031773,2.81807053382995,3.54480508114478
"Democrats in Congress","General Public",46,"Effect of a one time 10 percentage point attention increase at day 0",0.829322400081598,1.3458467749093,1.69614535400409
"Democrats in Congress","General Public",46,"Effect of a structural 10 percentage point attention increase at day 0",1.74885495588001,2.83435145105454,3.5606567914092
"Democrats in Congress","General Public",47,"Effect of a one time 10 percentage point attention increase at day 0",0.835475221658103,1.35494801358501,1.70540531988874
"Democrats in Congress","General Public",47,"Effect of a structural 10 percentage point attention increase at day 0",1.75970175302124,2.84984002186692,3.57568355865106
"Democrats in Congress","General Public",48,"Effect of a one time 10 percentage point attention increase at day 0",0.841292184020944,1.36359320919702,1.71415967891057
"Democrats in Congress","General Public",48,"Effect of a structural 10 percentage point attention increase at day 0",1.76991468518637,2.86454049823827,3.5898847939911
"Democrats in Congress","General Public",49,"Effect of a one time 10 percentage point attention increase at day 0",0.846825894978692,1.3718429236261,1.72247567717956
"Democrats in Congress","General Public",49,"Effect of a structural 10 percentage point attention increase at day 0",1.77953827290888,2.87850598552455,3.60331429853327
"Democrats in Congress","General Public",50,"Effect of a one time 10 percentage point attention increase at day 0",0.852129796658701,1.37975258639997,1.73041775249982
"Democrats in Congress","General Public",50,"Effect of a structural 10 percentage point attention increase at day 0",1.78864778075855,2.89181426786581,3.6160564619615
"Democrats in Congress","General Public",51,"Effect of a one time 10 percentage point attention increase at day 0",0.857229882001804,1.38734837788656,1.7380199009218
"Democrats in Congress","General Public",51,"Effect of a structural 10 percentage point attention increase at day 0",1.79731182410465,2.90453188101507,3.62818733833817
"Democrats in Congress","General Public",52,"Effect of a one time 10 percentage point attention increase at day 0",0.862121787139711,1.39462832309977,1.74528439083663
"Democrats in Congress","General Public",52,"Effect of a structural 10 percentage point attention increase at day 0",1.80556841292157,2.9166937030117,3.63975013083745
"Democrats in Congress","General Public",53,"Effect of a one time 10 percentage point attention increase at day 0",0.866788356105015,1.40158105125416,1.75220034168275
"Democrats in Congress","General Public",53,"Effect of a structural 10 percentage point attention increase at day 0",1.81342607671871,2.9283075267971,3.65075694565362
"Democrats in Congress","General Public",54,"Effect of a one time 10 percentage point attention increase at day 0",0.87122100644774,1.40820576684925,1.75876615145044
"Democrats in Congress","General Public",54,"Effect of a structural 10 percentage point attention increase at day 0",1.82088297821176,2.93937453100848,3.6612096477424
"Democrats in Congress","General Public",55,"Effect of a one time 10 percentage point attention increase at day 0",0.875429939254741,1.41451987565897,1.7649999409108
"Democrats in Congress","General Public",55,"Effect of a structural 10 percentage point attention increase at day 0",1.8279470030249,2.94990820040182,3.67112154074497
"Democrats in Congress","General Public",56,"Effect of a one time 10 percentage point attention increase at day 0",0.879439069990158,1.420551982301,1.77093332721224
"Democrats in Congress","General Public",56,"Effect of a structural 10 percentage point attention increase at day 0",1.83464318098032,2.95993932715621,3.68052481380459
"Democrats in Congress","General Public",57,"Effect of a one time 10 percentage point attention increase at day 0",0.883272684935025,1.42632861601965,1.77689489403325
"Democrats in Congress","General Public",57,"Effect of a structural 10 percentage point attention increase at day 0",1.84100652270846,2.96950719400826,3.6897601332869
"Democrats in Congress","General Public",58,"Effect of a one time 10 percentage point attention increase at day 0",0.886944878495449,1.4318653107035,1.78281992529989
"Democrats in Congress","General Public",58,"Effect of a structural 10 percentage point attention increase at day 0",1.84706878887754,2.97864645095721,3.69898991570916
"Democrats in Congress","General Public",59,"Effect of a one time 10 percentage point attention increase at day 0",0.89045819750895,1.43716687966496,1.78848136889147
"Democrats in Congress","General Public",59,"Effect of a structural 10 percentage point attention increase at day 0",1.85284970207419,2.98737961185904,3.70808518224582
"Democrats in Congress","General Public",60,"Effect of a one time 10 percentage point attention increase at day 0",0.893810045776543,1.44223436626999,1.79388109715782
"Democrats in Congress","General Public",60,"Effect of a structural 10 percentage point attention increase at day 0",1.85835742983946,2.99571878294835,3.71694526538066
"Democrats in Congress","Republicans in Congress",1,"Effect of a one time 10 percentage point attention increase at day 0",0.164822566210991,0.186684192790938,0.219666397229817
"Democrats in Congress","Republicans in Congress",1,"Effect of a structural 10 percentage point attention increase at day 0",0.164822566210991,0.186684192790938,0.219666397229817
"Democrats in Congress","Republicans in Congress",2,"Effect of a one time 10 percentage point attention increase at day 0",0.178064353156832,0.216673955710701,0.267638302438873
"Democrats in Congress","Republicans in Congress",2,"Effect of a structural 10 percentage point attention increase at day 0",0.292738267364869,0.346557912745446,0.420469350816525
"Democrats in Congress","Republicans in Congress",3,"Effect of a one time 10 percentage point attention increase at day 0",0.131140904820911,0.179385423911547,0.249224543958169
"Democrats in Congress","Republicans in Congress",3,"Effect of a structural 10 percentage point attention increase at day 0",0.330932663997933,0.416107324308007,0.536593603817389
"Democrats in Congress","Republicans in Congress",4,"Effect of a one time 10 percentage point attention increase at day 0",0.0746213255874362,0.137220166953442,0.21959632135627
"Democrats in Congress","Republicans in Congress",4,"Effect of a structural 10 percentage point attention increase at day 0",0.295729412136476,0.416023327740376,0.580037926204686
"Democrats in Congress","Republicans in Congress",5,"Effect of a one time 10 percentage point attention increase at day 0",0.0106825900437935,0.0939039486663107,0.179800319661957
"Democrats in Congress","Republicans in Congress",5,"Effect of a structural 10 percentage point attention increase at day 0",0.203018468921219,0.366978166643199,0.562815877412361
"Democrats in Congress","Republicans in Congress",6,"Effect of a one time 10 percentage point attention increase at day 0",0.029732589936684,0.136117711694794,0.237710363994695
"Democrats in Congress","Republicans in Congress",6,"Effect of a structural 10 percentage point attention increase at day 0",0.154714663521394,0.370396500206888,0.601627561694395
"Democrats in Congress","Republicans in Congress",7,"Effect of a one time 10 percentage point attention increase at day 0",0.211449919394522,0.309462474576081,0.414686072628559
"Democrats in Congress","Republicans in Congress",7,"Effect of a structural 10 percentage point attention increase at day 0",0.30021512926934,0.540871306902667,0.7973984837934
"Democrats in Congress","Republicans in Congress",8,"Effect of a one time 10 percentage point attention increase at day 0",0.333053098595173,0.446835265001818,0.560348003843355
"Democrats in Congress","Republicans in Congress",8,"Effect of a structural 10 percentage point attention increase at day 0",0.51844868989456,0.788501150780846,1.06698232327892
"Democrats in Congress","Republicans in Congress",9,"Effect of a one time 10 percentage point attention increase at day 0",0.378334082831842,0.507057542123004,0.634314301731457
"Democrats in Congress","Republicans in Congress",9,"Effect of a structural 10 percentage point attention increase at day 0",0.707842559858514,1.00939324028495,1.31253843224331
"Democrats in Congress","Republicans in Congress",10,"Effect of a one time 10 percentage point attention increase at day 0",0.383213550623042,0.524351894271293,0.667339567480856
